level_0,index,Name,State,EconomyRanking,Economy,SafetyRanking,Safety,Magnitude,Income,CostOfLiving,StateCOL,Crime,Population,RelocationNumber,COLIsEstimated,IncomeRanking,COLRanking,CrimeRanking,PopulationRanking,CityPreference,NameOfPerson,CityChosen,StateOfCityChosen
235,436,Bedford,PA,1078.0,532.3457431789899,183.0,43.0,1093.4226081438046,50857,95.53377790963272,100.5,69,2967,5.0,T,1042.0,1842.0,141.0,2409.0,1,Heather Jones,Ann Arbor,MI
281,2487,Commerce,TX,2656.0,290.56281084857847,1822.0,11.135757575757577,3220.872552585712,26760,92.09712668268992,92.6,825,9187,14.0,T,2658.0,1003.0,1648.0,1190.0,1,Dylan Rojas,Ann Arbor,MI
656,1500,Somerton,AZ,2209.0,398.25853117475975,477.0,26.811279826464208,2259.91371516702,38147,95.78451436426536,107.0,461,12360,19.0,T,2139.0,1872.0,1228.0,961.0,1,Heather Robinson,Ann Arbor,MI
51,885,Berlin,WI,754.0,568.6755212073372,1466.0,13.776536312849162,1648.536320497671,53924,94.8238459174674,95.5,358,4932,8.0,T,816.5,1728.0,1039.0,1842.0,1,Anthony Young,Ann Arbor,MI
722,2383,Rockwood,TN,1752.0,460.2961642420794,2468.0,7.420911528150134,3026.6364168826094,41849,90.91755102697472,90.0,746,5536,9.0,T,1842.0,455.0,1574.0,1705.0,2,Michelle Kennedy,Stamford,CT
918,1624,Llano,TX,2195.0,400.9014117316014,870.0,19.096969696969698,2361.1279084369826,36655,91.43145653111362,92.6,165,3151,5.0,T,2221.0,703.0,492.0,2343.0,1,Walter Wilson,Ann Arbor,MI
102,232,Burlington,WI,117.0,750.7768318234606,731.0,21.256,740.3039916142557,75616,100.71701309208822,95.5,500,10628,17.0,T,177.0,2232.0,1285.5,1064.0,1,Bernard Wilkins,Ann Arbor,MI
736,1180,Marshall,MO,1719.0,463.9132140919261,930.0,18.31873111782477,1954.4464689522708,42368,91.32742658113771,91.2,662,12127,19.0,T,1795.0,649.0,1487.0,975.0,1,Brent Gallegos,Ann Arbor,MI
129,1934,Eagle Pass,TX,1999.0,431.321365104386,1691.0,12.0231037489102,2618.297538478009,39476,91.52340503801902,92.6,2294,27581,43.0,T,2028.0,754.0,2162.0,512.0,1,Rachel Spears,Ann Arbor,MI
682,2100,Starkville,MS,2565.0,321.74032697989503,968.0,17.986832479882956,2741.577830374327,28822,89.58155873883051,85.1,1367,24588,38.0,T,2599.0,189.0,1944.0,569.0,2,Mary Johnson,Stamford,CT
422,1088,Lewiston,ID,612.0,589.3081081081081,1762.0,11.485219899062724,1865.2581590761104,54511,92.5,97.1,2774,31860,50.0,F,784.0,1159.5,2232.5,462.0,1,Trevor Kaufman,Ann Arbor,MI
760,2089,Piqua,OH,1649.0,471.4344415720778,2180.0,8.985519964896884,2733.422945685501,43345,91.94279453885206,92.9,2279,20478,32.0,T,1696.0,946.0,2159.0,650.0,1,Kristin Zimmerman,Ann Arbor,MI
90,2482,Greenwood,SC,1767.0,457.94813979706873,2670.0,5.348214285714286,3201.7478039345947,40620,88.7,94.8,4256,22762,36.0,F,1944.0,141.0,2368.0,606.0,2,Michelle Washington,Stamford,CT
403,976,Lawrenceville,IL,1700.0,466.36270349578535,457.0,27.45751633986928,1760.3547937844803,42500,91.13078657754218,90.5,153,4201,7.0,T,1782.0,563.0,447.0,2027.0,2,Patrick Rodriguez,Midland,MI
421,2038,Clanton,AL,2530.0,331.2962482421139,919.0,18.476673427991887,2691.739400462088,29986,90.51113666124584,88.6,493,9109,14.0,T,2563.0,307.0,1273.5,1203.0,2,Claudia Robinson,Midland,MI
770,1435,Vinita,OK,1966.0,434.67585838913806,1002.0,17.622478386167145,2206.6173206969984,39203,90.18904372854314,88.2,347,6115,10.0,T,2053.0,255.0,1015.0,1604.0,2,Shannon Carter,Midland,MI
890,860,Meadville,PA,1331.0,505.9322033898305,924.0,18.42479108635097,1620.2891717221344,44775,88.5,100.5,718,13229,21.0,F,1577.0,129.5,1549.5,912.5,2,Peggy Hunter,Midland,MI
986,1453,Fort Madison,IA,1587.0,479.22409956738375,1555.0,12.961950059453033,2221.844729048365,43708,91.20576373236884,90.3,841,10901,17.0,T,1666.0,596.0,1667.0,1049.0,2,Tina Park,Midland,MI
295,1381,Chillicothe,MO,1845.0,449.7372781629969,1101.0,16.77431906614786,2148.540434806848,41019,91.20658213512291,91.2,514,8622,13.0,T,1911.0,597.0,1303.5,1261.5,1,Joshua Jackson,Ann Arbor,MI
101,2296,Idabel,OK,2354.0,370.3258563084089,1758.0,11.496632996632997,2938.006126610358,33389,90.16113628369904,88.2,594,6829,11.0,T,2400.0,248.0,1415.0,1487.0,1,Linda Knight,Ann Arbor,MI
762,2033,Libby,MT,2141.0,410.9360019913652,1626.0,12.437768240343347,2688.448809257859,38604,93.94163522526112,100.8,233,2898,5.0,T,2098.0,1547.0,709.0,2436.5,1,Jennifer Larsen,Ann Arbor,MI
667,2265,Cambridge,MD,1808.0,453.18746130272336,2253.0,8.592514124293785,2888.7493833837507,45684,100.8059664066559,121.4,1416,12167,19.0,T,1484.0,2237.0,1972.0,973.0,1,Jamie Lyons,Ann Arbor,MI
487,1935,Florence,OR,2166.0,407.6317366450221,1473.0,13.68062015503876,2619.405466895112,41639,102.14857249022415,127.5,645,8824,14.0,T,1857.0,2282.0,1464.5,1240.0,2,Michael Ballard,Midland,MI
373,2510,Norton,VA,2128.5,412.5138022151182,2455.0,7.525354969574036,3249.236410297041,38415,93.12415680086092,98.1,493,3710,6.0,T,2118.5,1359.5,1273.5,2148.0,2,Eric Robinson,Midland,MI
863,2374,Wilmington,OH,2235.0,394.2391660416371,2027.0,9.849647611589663,3017.275923743137,36080,91.51805073621088,92.9,1277,12578,20.0,T,2255.0,752.0,1910.0,948.0,1,Joshua Barnes,Ann Arbor,MI
873,214,Hesston,KS,568.0,596.1948108533558,419.0,28.53676470588235,705.8222155755655,55221,92.62240964653842,86.9,136,3881,6.0,T,739.5,1195.0,387.5,2103.0,2,Tina Carter,Midland,MI
981,155,Independence,IA,507.0,608.1559575507325,285.0,34.84659090909091,581.6132735761796,57365,94.32613343299296,90.3,176,6133,10.0,T,629.0,1635.0,537.0,1603.0,2,Dawn Shea,Midland,MI
357,2632,Mount Olive,NC,2258.0,388.5036134208307,2693.0,4.842809364548495,3514.372347944936,35963,92.5679935981562,96.4,897,4344,7.0,T,2262.0,1178.0,1706.5,1994.5,1,Rebecca Graham,Ann Arbor,MI
458,927,Boyne City,MI,865.0,554.1395165448993,1455.0,13.922374429223744,1692.7049358940264,51513,92.96034385200925,91.4,219,3049,5.0,T,991.0,1299.0,659.5,2383.0,2,Karen Stewart,Midland,MI
960,371,Yellow Springs,OH,448.0,616.8103545562019,879.0,18.958823529411763,986.5824851475928,59018,95.68257011908264,92.9,170,3223,5.0,T,555.0,1855.0,515.5,2313.0,1,Michael Gilbert,Ann Arbor,MI
486,1857,Detroit Lakes,MN,1552.0,482.4546030021626,2030.0,9.82193396226415,2555.308983273843,45463,94.23270027293368,99.6,848,8329,13.0,T,1514.0,1614.0,1673.0,1297.0,1,Emily Oconnell PhD,Ann Arbor,MI
397,1004,Lykens,PA,1780.0,456.553738911624,66.0,77.79166666666667,1781.2231752366124,43000,94.18387439451809,100.5,24,1867,3.0,T,1732.0,1596.0,29.0,2674.0,2,April Bell,Midland,MI
330,2426,Yazoo City,MS,2682.0,274.16674382571165,1543.0,13.036556603773583,3094.183737272239,24723,90.1750506097722,85.1,848,11055,17.0,T,2689.0,252.0,1673.0,1038.0,1,Derek Gray,Ann Arbor,MI
355,205,Chardon,OH,249.0,681.7942371234905,632.0,23.10169491525424,679.2827099227537,65457,96.0069716578494,92.9,236,5452,9.0,T,365.0,1904.0,721.5,1720.0,2,Emily Faulkner,Midland,MI
66,314,Lutcher,LA,524.5,603.0229532255025,703.0,21.70063694267516,877.1027590881242,57325,95.0627164245987,92.8,157,3407,5.0,T,631.5,1764.5,463.0,2242.0,2,Jill Bennett,Midland,MI
133,1550,Hoopeston,IL,1556.0,482.1649431478554,1704.0,11.91991341991342,2307.542415644835,44024,91.30485454331358,90.5,462,5507,9.0,T,1639.0,640.0,1230.5,1715.0,2,Julie Ward,Midland,MI
555,509,Rusk,TX,778.0,565.7692542528494,903.0,18.63732394366197,1191.9282696538412,53015,93.70427891139332,92.6,284,5293,8.0,T,867.5,1489.0,874.0,1759.0,1,Robert Cobb,Ann Arbor,MI
265,2211,Flint,MI,1083.0,531.7152858809801,2618.0,6.1926761521455695,2833.1630733157594,45568,85.7,91.4,17641,109245,171.0,F,1499.0,40.0,2619.0,154.0,2,Michael Wilson,Midland,MI
620,1981,Uniontown,PA,1732.5,462.1748726176441,2009.0,9.960207612456747,2652.85454746392,43559,94.24787581655534,100.5,1156,11514,18.0,T,1678.5,1616.5,1857.0,1003.0,2,Nichole Wang,Midland,MI
831,874,Hastings,MI,449.0,616.7732725198518,1577.0,12.75763358778626,1639.673748036481,58657,95.10301858631856,91.4,524,6685,10.0,T,575.0,1775.0,1322.5,1508.0,2,Victoria Wright,Midland,MI
346,1965,Alliance,OH,1934.0,438.62271925261047,1801.0,11.256012024048095,2642.7177299136583,40203,91.6573588994746,92.9,1996,22467,35.0,T,1975.0,826.0,2119.0,610.0,2,Justin Craig,Midland,MI
277,2276,Clovis,NM,1633.0,472.7387153594906,2402.0,7.828913400610185,2904.529738184824,43127,91.22798408250613,90.6,4261,33359,52.0,T,1718.0,604.0,2370.5,448.0,2,Matthew Ramos,Midland,MI
821,871,Temple,TX,584.0,593.9765363440271,1528.0,13.200262065953265,1635.7994987161476,56214,94.64010202490766,92.6,4579,60444,95.0,T,693.0,1705.0,2385.0,289.0,2,Scott Norton,Midland,MI
250,404,Onalaska,TX,1043.0,535.7121249471948,2.5,inf,1043.0029961606056,49779,92.92117479123088,92.6,0,1462,2.0,T,1132.0,1289.0,2.5,2711.0,2,Angela Johnson,Midland,MI
444,573,Middlefield,OH,1162.0,523.546774382613,511.0,25.927835051546392,1269.3955254372058,48564,92.75962029804994,92.9,97,2515,4.0,T,1229.0,1241.0,235.0,2564.0,1,Patrick Cox,Ann Arbor,MI
172,2342,Malakoff,TX,2560.0,323.0366470251267,1540.0,13.07865168539326,2987.507322166759,29637,91.74500872557272,92.6,178,2328,4.0,T,2573.0,858.0,545.0,2603.0,1,Kristin Smith,Ann Arbor,MI
296,1596,Tullahoma,TN,1274.0,510.8793686583991,1968.0,10.156164383561643,2344.3762496664226,45315,88.7,90.0,1825,18535,29.0,F,1530.0,141.0,2083.0,698.0,1,William Barnes,Ann Arbor,MI
142,38,Carlisle,IA,275.0,671.4683296982419,62.0,78.66666666666667,281.9024654024863,63000,93.82423148432363,90.3,48,3776,6.0,T,427.0,1514.0,75.5,2126.0,2,Melissa Proctor,Midland,MI
975,1330,Grand Island,NE,452.0,616.5653153153154,2057.0,9.659247268312424,2106.075259813856,54751,88.8,93.6,4942,47736,75.0,F,766.0,145.0,2415.0,351.0,1,Mark Hubbard MD,Ann Arbor,MI
529,2519,Sullivan,MO,2297.0,380.82074936833465,2327.0,8.240243902439024,3269.730569939976,34663,91.02182603625285,91.2,820,6757,11.0,T,2328.0,499.0,1643.0,1496.0,1,Thomas Daugherty,Ann Arbor,MI
561,954,Guadalupe,CA,1715.0,464.7006360925898,194.0,42.088050314465406,1725.9377161415762,50864,109.45541290342788,146.9,159,6692,10.0,T,1040.0,2506.0,471.0,1506.0,2,Briana Ortega,Midland,MI
222,1021,Sandpoint,ID,1505.0,487.5845964537378,998.0,17.641078838174273,1805.8319412392727,45590,93.50172325291165,97.1,482,8503,13.0,T,1494.5,1451.0,1254.0,1273.0,2,Dawn Crawford,Midland,MI
628,1425,Landrum,SC,1417.0,495.8161434241636,1677.0,12.13063063063063,2195.499487588189,46053,92.88322014275828,94.8,222,2693,4.0,T,1451.0,1276.0,672.0,2499.5,1,Joshua Briggs,Ann Arbor,MI
34,1631,Newburgh,NY,565.5,596.417180297474,2298.0,8.379289584587598,2366.557468138055,77792,130.43219171050674,143.7,3322,27836,44.0,T,150.5,2660.5,2300.5,505.0,1,Timothy Jenkins,Ann Arbor,MI
954,1155,Avondale,AZ,224.5,691.0830182289351,1915.0,10.50368862884762,1928.1144286582164,73978,107.04647350413305,107.0,7862,82580,129.0,T,202.5,2408.5,2526.0,213.0,1,Benjamin Gonzalez,Ann Arbor,MI
70,2638,Bemidji,MN,2440.0,353.689223766717,2552.0,6.849335302806499,3530.76535612323,33103,93.59346504103208,99.6,2031,13911,22.0,T,2417.0,1468.0,2126.0,878.0,2,Sandra Ryan,Midland,MI
611,2461,Franklin,LA,1894.0,443.2301023016745,2537.0,6.928308823529412,3166.0077384618,40625,91.65668078281722,92.8,1088,7538,12.0,T,1942.0,825.0,1818.0,1388.0,1,Cameron Ayala,Ann Arbor,MI
449,1643,Halls,TN,2060.0,422.2314761605525,1191.0,16.007462686567163,2379.5127652525844,38292,90.68959128343042,90.0,134,2145,3.0,T,2129.0,366.0,378.5,2644.0,1,Melanie Lopez,Ann Arbor,MI
991,2324,Pahokee,FL,2688.0,263.5677321533423,1276.0,15.239910313901346,2975.486514840892,25049,95.0381892174366,101.5,446,6797,11.0,T,2685.0,1762.0,1197.5,1490.0,2,Natasha Mccullough,Midland,MI
420,1933,Santa Cruz,CA,1164.0,523.483831604637,2345.0,8.125178622463562,2617.999427043482,85799,163.9,146.9,6998,56860,89.0,F,76.0,2721.0,2496.0,307.0,1,April Weiss,Ann Arbor,MI
151,1461,Turlock,CA,1113.0,528.83546264064,1930.0,10.393849353736444,2227.929307675627,59203,111.9497540962571,146.9,6731,69961,109.0,T,549.0,2550.0,2489.0,251.0,2,Michael Coleman,Midland,MI
780,1429,Luling,TX,1105.0,529.4330489929138,1902.0,10.606525911708252,2199.6883870221254,49122,92.78226981379372,92.6,521,5526,9.0,T,1180.0,1248.0,1317.5,1707.0,2,Michael Jones,Midland,MI
548,1283,Bay City,MI,1301.0,508.5011709601873,1589.0,12.666921022510492,2053.6606340873363,43426,85.4,91.4,2621,33200,52.0,F,1686.0,33.0,2212.0,449.0,1,Kevin Wheeler,Ann Arbor,MI
805,2564,Ruston,LA,2635.0,297.980379638306,2090.0,9.51133837261005,3363.231333108087,27433,92.06310842780546,92.8,2249,21391,33.0,T,2635.0,989.0,2154.5,630.0,2,William Miller,Midland,MI
892,2189,Searcy,AR,1825.0,451.73302107728335,2140.0,9.20348162475822,2812.5122221956653,38578,85.4,92.1,2585,23791,37.0,F,2102.0,33.0,2209.0,584.0,2,Valerie Reeves,Midland,MI
830,1890,Spruce Pine,NC,2152.0,409.7394486696099,1425.0,14.108695652173912,2581.032545319799,37941,92.5978695075402,96.4,138,1947,3.0,T,2155.0,1183.0,398.5,2668.0,1,Alicia Price,Ann Arbor,MI
425,346,Mifflinburg,PA,851.0,555.5532481467943,384.0,30.29310344827586,933.6257280088204,53438,96.18879950438168,100.5,116,3514,5.0,T,850.0,1929.0,294.5,2211.0,1,Michael Logan,Ann Arbor,MI
47,2190,Mount Vernon,KY,2694.0,255.3909283190736,815.0,19.8062015503876,2814.5800752510136,23750,92.99468918617129,93.9,129,2555,4.0,T,2695.0,1312.0,347.0,2555.5,1,Richard Taylor,Ann Arbor,MI
242,297,Sedona,AZ,644.0,585.2463216348227,555.0,24.703296703296704,850.1535155488095,58330,99.6674354775292,107.0,455,11240,18.0,T,589.0,2180.0,1217.5,1022.0,1,Brent Weber,Ann Arbor,MI
941,736,Ridgecrest,CA,1046.0,535.4891821184713,1044.0,17.280771789753825,1477.8538493369365,69348,129.50401673036504,146.9,1503,25973,41.0,T,289.0,2653.0,2009.0,538.0,2,Jill Mccarthy,Midland,MI
161,2656,Cleveland,MS,2482.0,344.7777339648272,2568.0,6.7465909090909095,3571.407005649174,30819,89.38802296074036,85.1,1760,11874,19.0,T,2532.0,174.0,2068.0,986.0,1,Justin James,Ann Arbor,MI
243,1002,Colusa,CA,1640.0,472.02124977928224,687.0,22.044444444444444,1778.080144425442,51768,109.67302854311492,146.9,270,5952,9.0,T,968.0,2513.0,818.5,1629.0,1,Gary Jensen,Ann Arbor,MI
318,1205,Long Prairie,MN,1837.0,450.5706932759565,750.0,20.88636363636364,1984.2048785344723,42281,93.83877076555572,99.6,132,2757,4.0,T,1803.0,1518.0,369.0,2476.0,1,Brian Christian,Ann Arbor,MI
829,1189,Carrollton,KY,1848.0,449.484088603056,667.0,22.34659090909091,1964.686488984948,41373,92.04552741473552,93.9,176,3933,6.0,T,1883.0,982.0,537.0,2087.5,2,Cynthia Martin,Midland,MI
511,731,Belle Fourche,SD,1471.0,490.85250342786793,53.0,85.72413793103448,1471.9544829919164,45777,93.26019462122812,96.2,58,4972,8.0,T,1468.0,1399.0,100.5,1835.5,1,Kristina Jones,Ann Arbor,MI
33,1665,Farmington,ME,2102.0,415.9913896076173,1162.0,16.208955223880597,2401.8009909232696,40380,97.06931683871709,110.9,469,7602,12.0,T,1963.0,2017.0,1239.5,1382.0,2,Patricia Perkins,Midland,MI
428,2623,Logan,WV,2182.0,403.8547357927207,2722.0,2.803738317757009,3488.6111849846493,36622,90.68112059677894,90.1,535,1500,2.0,T,2224.0,361.0,1334.5,2706.0,1,Bryan Ortega,Ann Arbor,MI
513,1713,Nowata,OK,2422.0,358.1243079819672,352.0,31.648,2447.4451985693163,32308,90.21448497047236,88.2,125,3956,6.0,T,2460.0,260.0,330.5,2086.0,1,John Hart,Ann Arbor,MI
174,2117,Kirksville,MO,2353.0,370.6860023261592,1427.0,14.105348460291737,2751.897163776292,33750,91.0474088263631,91.2,1234,17406,27.0,T,2379.5,513.0,1893.0,727.0,1,Denise Ryan,Ann Arbor,MI
583,237,Peterborough,NH,523.0,603.3050968374429,545.0,25.10569105691057,755.3502498841183,61979,102.7324322716602,112.6,246,6176,10.0,T,457.0,2304.0,745.0,1597.0,1,Melissa Tucker,Ann Arbor,MI
369,45,Mascoutah,IL,56.0,799.2110390339126,295.0,34.535353535353536,300.2682134359213,79144,99.02766119906124,90.5,198,6838,11.0,T,136.0,2142.0,598.5,1484.0,1,Michelle Wong,Ann Arbor,MI
5,121,Oregon,WI,62.0,789.3151377140415,524.0,25.56578947368421,527.6551904416368,81164,102.8283839013419,95.5,380,9715,15.0,T,116.0,2307.0,1083.0,1150.0,1,Lori Stevenson,Ann Arbor,MI
123,172,Scott City,KS,240.0,685.6381964703388,565.0,24.47183098591549,613.8607333915405,62917,91.76414080180528,86.9,142,3475,5.0,T,430.0,866.0,418.0,2226.0,1,Susan Taylor,Ann Arbor,MI
679,1275,Coeur d'Alene,ID,1174.0,522.0135527589545,1679.0,12.116752647298398,2048.735463645807,53924,103.3,97.1,3683,44626,70.0,F,816.5,2325.0,2332.0,363.0,2,Daniel Hickman,Midland,MI
862,360,Columbus,WI,316.0,658.0324021971501,915.0,18.53358208955224,968.029441701026,63946,97.17758546005678,95.5,268,4967,8.0,T,409.0,2031.0,812.0,1838.0,2,John Nunez,Midland,MI
275,1320,Berlin,NH,2047.0,423.79100028767954,463.0,27.166172106824927,2098.708650575396,41386,97.65662784699578,112.6,337,9155,14.0,T,1882.0,2067.0,994.5,1195.0,1,Eric Reid,Ann Arbor,MI
699,790,Sulphur Springs,TX,1419.0,495.7312200751407,607.0,23.72072072072072,1543.3761693119409,45690,92.16688025635044,92.6,666,15798,25.0,T,1482.0,1042.0,1493.0,787.0,2,Jason Wright,Midland,MI
165,2512,Statesboro,GA,2174.0,405.1042810098793,2418.0,7.729880011706175,3251.614983358269,36905,91.1,89.8,3417,26413,41.0,F,2210.0,542.0,2308.0,531.0,2,Chad Cooper,Midland,MI
935,657,California,PA,1358.5,502.5188789759961,242.0,37.71176470588235,1379.8863177812873,47674,94.87006756272982,100.5,170,6411,10.0,T,1301.5,1737.5,515.5,1557.0,2,Carol Davis,Midland,MI
140,2080,Woodruff,SC,2504.0,338.7002529193235,1076.0,17.016326530612243,2725.397585674428,31250,92.26447199448528,94.8,245,4169,7.0,T,2508.5,1082.0,741.5,2039.0,1,Dr. Andrea Flores,Ann Arbor,MI
26,1788,Bethany,MO,2453.0,350.9891885859841,523.0,25.59322033898305,2508.1343664166,31987,91.13386121340297,91.2,118,3020,5.0,T,2477.0,566.0,301.5,2394.0,2,Tracy Livingston,Midland,MI
867,838,La Crosse,WI,590.0,592.8540305010894,1480.0,13.609146503589471,1593.2670836994027,54424,91.8,95.5,3761,51184,80.0,F,791.0,876.5,2340.0,338.0,1,Marcus Richards,Ann Arbor,MI
155,792,Paris,IL,1481.0,489.164011935563,451.0,27.601307189542485,1548.1479257486992,44707,91.39470383992436,90.5,306,8446,13.0,T,1583.0,685.0,929.0,1280.0,1,Jennifer Peck,Ann Arbor,MI
74,1217,Elkhart,IN,653.0,582.9039548022599,1890.0,10.66559935961577,1999.627215257884,51587,88.5,91.1,4997,53296,83.0,F,982.0,129.5,2418.0,329.0,2,Jeanne Douglas,Midland,MI
643,1509,Giddings,TX,1627.0,473.49057404127103,1587.0,12.702127659574469,2272.8171945847294,43500,91.87088906274276,92.6,423,5373,8.0,T,1681.0,917.0,1159.5,1737.0,2,Brian Francis,Midland,MI
170,2330,Gaffney,SC,2523.0,333.33988396046,1590.0,12.66121270452358,2982.2188048498388,30768,92.30218608838788,94.8,1039,13155,21.0,T,2534.0,1099.0,1784.0,916.0,2,Brent Estrada,Midland,MI
574,1781,Manchester,TN,1029.0,537.4141284765922,2282.0,8.424092409240924,2503.270860294587,49484,92.07796627951016,90.0,1212,10210,16.0,T,1155.0,996.0,1886.0,1107.0,2,Melissa Watts,Midland,MI
860,2212,Astoria,OR,1405.0,497.1895315967681,2462.0,7.454756380510441,2834.6902829057003,51616,103.81554059320328,127.5,1293,9639,15.0,T,981.0,2333.0,1918.0,1156.0,2,Charlotte Smith,Midland,MI
908,986,Newark,NJ,264.0,676.9603394756824,1748.0,11.567267626552251,1767.823520603796,78045,115.28740377973575,118.3,24239,280379,438.0,T,147.5,2586.0,2644.0,64.0,2,Ashlee Grimes,Midland,MI
615,320,Springtown,TX,658.0,582.2359612664438,590.0,24.10071942446044,883.7782527308533,54861,94.22468492098928,92.6,139,3350,5.0,T,757.0,1609.0,403.5,2260.5,2,Jacob Sampson,Midland,MI
37,1176,Robertsdale,AL,742.0,570.0153634657992,1803.0,11.223628691983125,1949.711004226011,52678,92.41505295525369,88.6,474,5320,8.0,T,895.0,1129.0,1246.0,1751.0,2,Stephanie Cole,Midland,MI
54,2289,Manistique,MI,2349.0,371.1422781255423,1740.0,11.64313725490196,2923.251785255591,33813,91.105222964015,91.4,255,2969,5.0,T,2376.0,548.0,770.0,2407.0,1,Catherine Gomez,Ann Arbor,MI
192,1233,Mitchell,SD,1384.0,499.8353798402963,1471.0,13.68376865671642,2019.726961745077,46688,93.40675326928118,96.2,1072,14669,23.0,T,1390.0,1432.0,1810.5,844.5,2,Garrett Peterson,Midland,MI
237,2071,Graceville,FL,2357.0,370.2542336811965,1354.0,14.701219512195122,2718.228283275708,34844,94.10830945420616,101.5,164,2411,4.0,T,2318.0,1580.0,487.0,2591.0,2,James Krause,Midland,MI
730,180,Jasper,IN,594.0,592.1799707048211,207.0,40.3728813559322,629.034975180236,55678,94.02209252996388,91.1,354,14292,22.0,T,721.0,1561.0,1031.5,859.0,1,Dawn Shaw,Ann Arbor,MI
888,1855,Swansboro,NC,732.0,571.8548206302523,2448.0,7.558394160583941,2555.0984325461905,54469,95.24969981011728,96.4,274,2071,3.0,T,788.0,1796.0,837.5,2657.0,2,Ana Smith,Midland,MI
698,1142,Snowflake,AZ,1742.0,460.79904048677264,808.0,19.922916666666666,1920.267689672458,44375,96.30011371795337,107.0,480,9563,15.0,T,1606.5,1942.0,1251.5,1162.0,2,Jeremy Sosa,Midland,MI
36,2151,Siler City,NC,2126.0,412.88191844988427,1787.0,11.313924050632911,2777.272943014424,38236,92.6075913993824,96.4,790,8938,14.0,T,2131.0,1188.0,1618.0,1223.0,1,Joseph Patel,Ann Arbor,MI
6,77,Priceville,AL,6.0,931.5025257871808,412.0,28.9811320754717,412.0436870041816,101143,108.58048926333026,88.6,106,3072,5.0,T,26.0,2486.0,258.0,2378.0,2,Roberto Smith,Midland,MI
203,1516,Pendleton,OR,1365.0,502.01640126021175,1828.0,11.1161995898838,2281.4050495254014,52189,103.9587548713348,127.5,1463,16263,25.0,T,932.0,2339.0,1989.0,775.0,1,Cindy Lara,Ann Arbor,MI
737,27,Mission Viejo,CA,142.0,736.2252376399232,225.0,39.139727159983465,266.0620228442985,109542,148.7887054118829,146.9,2419,94679,148.0,T,15.0,2711.0,2187.0,185.0,1,Kayla Warren,Ann Arbor,MI
564,703,Holland,MI,277.0,671.2577962577963,1413.0,14.21114864864865,1439.8951350706066,64575,96.2,91.4,2368,33652,53.0,F,387.0,1932.0,2179.0,446.0,1,Daryl Jenkins,Ann Arbor,MI
115,99,Denver City,TX,155.0,728.175400368847,444.0,27.825503355704697,470.2775776070979,70931,97.40922305816828,92.6,149,4146,6.0,T,255.0,2051.0,436.0,2045.0,1,Rhonda Weaver,Ann Arbor,MI
285,1845,Columbus,OH,217.0,694.6112886048987,2538.0,6.923746652215584,2547.259900363526,65224,93.9,92.9,111641,772974,1209.0,F,372.0,1537.0,2714.0,17.0,2,Rhonda Lewis,Midland,MI
230,2722,Bastrop,LA,2705.0,233.79272419021405,2714.0,3.927186117727118,3831.816931952778,21761,93.07817458979272,92.8,2939,11542,18.0,T,2707.0,1335.0,2258.0,1002.0,1,Christopher Hayes,Ann Arbor,MI
842,2651,Americus,GA,2368.0,367.7599539980213,2664.0,5.42294402211472,3564.31199532252,33335,90.64336569984278,89.8,2894,15694,25.0,T,2404.0,332.0,2249.0,792.0,1,Logan Lowery,Ann Arbor,MI
